Medication_Name,Package_Size,Max_Retailer_Price,Max_Consumer_Price,Max_Consumer_VAT_Price,Year
PREGABALIN TEVA  75 MG 56 TAB,56.00,$77.86,$104.72,$122.52,2019
PREGNYL 5000I.U 1AMP,1.00,$18.96,$25.97,$30.39,2019
PRESSOLAT 10MG 30TAB,30.00,$13.05,$17.88,$20.92,2019
PREVENAR 13  SYRINGE PREFILLED 1X0.5ML,1.00,$195.20,$229.36,$268.35,2019
PREZISTA 400MG 60TAB,60.00,"$1,620.59","$1,904.19","$2,227.91",2019
PREZISTA 600MG 60TAB,60.00,"$2,212.28","$2,433.51","$2,847.21",2019
PRIDE 100 MG 30 F.C.TAB,30.00,$45.40,$61.06,$71.44,2019
PRIDE 400 MG 30 F.C.TAB,30.00,$145.05,$181.32,$212.14,2019
PRIMOLUT NOR 5MG 20TAB,20.00,$9.12,$12.50,$14.62,2019
PRIORIX  VIAL 0.5ML,1.00,$50.88,$68.43,$80.06,2019
PRIORIX TETRA VIAL,1.00,$287.96,$338.35,$395.87,2019
PRIVIGEN 10G/100ML VIAL,100.00,"$2,181.30","$2,399.43","$2,807.33",2019
PRIVIGEN 5G/50ML VIAL,50.00,"$1,090.65","$1,281.51","$1,499.37",2019
PRIZMA 20MG 30TAB,30.00,$23.17,$31.75,$37.14,2019
PROAVENIR 1MG 30 F.C.TAB,30.00,$100.71,$125.89,$147.29,2019
PROAVENIR 1MG 98 F.C.TAB,98.00,$328.99,$386.57,$452.28,2019
PROCOR 200MG 30TAB,30.00,$17.37,$23.79,$27.84,2019
PROCTOFOAM H.C.RECTAL AEROSOL 10GR,10.00,$13.68,$18.74,$21.93,2019
PRO-CURE 5MG 28TAB,28.00,$35.83,$49.09,$57.43,2019
PROFENID 100MG 12SUPP,12.00,$10.49,$14.37,$16.81,2019
PROFENID 50MG 24CAPS,24.00,$7.85,$10.75,$12.58,2019
PROFEX 150MG 30TAB,30.00,$11.73,$16.07,$18.81,2019
PROFEX 300MG 30TAB,30.00,$25.35,$34.72,$40.63,2019
PROFITEN 1MG 30TAB,30.00,$12.74,$17.45,$20.42,2019
PROFITEN SYROP 100ML,100.00,$11.25,$15.42,$18.04,2019
PROGRAF 0.5 MG 50 CAPSULES,50.00,$145.10,$181.37,$212.20,2019
PROGRAF 1 MG 100 CAPSULES,100.00,$523.53,$615.14,$719.72,2019
PROGRAF 5 MG 50CAPSULES,50.00,"$1,264.30","$1,485.55","$1,738.09",2019
PROGYLUTON 21TAB(11+10),21.00,$9.74,$13.35,$15.62,2019
PROGYNOVA 2MG 28TAB,28.00,$15.20,$20.82,$24.36,2019
PROLEUKIN 18 MIU 1ML VIAL,1.00,$579.73,$681.19,$796.99,2019
PROLIA 60MG/ML PREFIL SYRINGE,1.00,$679.67,$798.61,$934.38,2019
PROLOL 10MG 50TAB,50.00,$8.33,$11.41,$13.35,2019
PROLOL 40MG 50TAB,50.00,$9.46,$12.96,$15.17,2019
PROMETHAZINE 0.1% 100ML,100.00,$12.51,$17.13,$20.05,2019
PROMNIX 0.4 MG 30  MR CAPSULES,30.00,$25.95,$35.55,$41.60,2019
PROPECIA 1MG 30TAB,30.00,$100.71,$125.89,$147.29,2019
PROPECIA 1MG 98TAB,98.00,$328.99,$386.57,$452.28,2019
PROPESS 10MG 5VAGINAL PESSARY,5.00,"$1,030.87","$1,211.27","$1,417.19",2019
PROPOFOL - LIPURO 1 % 20ml,1.00,$6.12,$8.38,$9.81,2019
PROPOFOL LIPURO 2 % 50ML,1.00,$53.85,$72.43,$84.74,2019
PROPYL-THIOCIL 30TAB,30.00,$16.47,$22.56,$26.39,2019
PROQUAD 1 vial,1.00,$324.85,$381.70,$446.59,2019
PROSULF 50MG/5ML 10AMP (5ML),10.00,$350.00,$411.25,$481.16,2019
PROTHIAZINE 25MG 30TAB,30.00,$8.78,$12.03,$14.08,2019
PROTHIAZINE SYR110ML,110.00,$13.76,$18.85,$22.05,2019
PROTOCIDE 500MG 4TAB,4.00,$13.50,$18.50,$21.64,2019
PROTOPIC 0.03% OINT 30GR,30.00,$84.62,$113.81,$133.16,2019
PROTOPIC 0.1% OINT 30GR,30.00,$91.37,$122.89,$143.78,2019
PROVERA 5MG 24TAB,24.00,$9.05,$12.40,$14.50,2019
PROVIGIL 100MG 30TAB,30.00,$109.86,$137.33,$160.67,2019
PROVIRON 25MG 50TAB,50.00,$30.38,$41.62,$48.70,2019
PROVOCHOLINE 100MG/VIAL 6VIALS,6.00,"$1,113.07","$1,307.86","$1,530.20",2019
PROZAC 20MG 56CAP,56.00,$43.64,$58.69,$68.67,2019
PRYSOLIN 250MG 30TAB,30.00,$16.66,$22.83,$26.71,2019
PULMOZYME INHALATION SOLUTION 2.5MG/2.5ML 30AMP,30.00,"$2,246.26","$2,470.89","$2,890.94",2019
PUREGON  300UI/0.36ML CARTRIDGE,1.00,$400.31,$470.36,$550.33,2019
PUREGON  600UI/0.72ML CARTRIDGE,1.00,$801.46,$941.72,"$1,101.81",2019
PUREGON SOL FOR INJ CART 1X900 IU /1.08ML,1.00,"$1,203.75","$1,414.40","$1,654.85",2019
PURI-NETHOL 50MG 25TAB,25.00,$223.81,$262.98,$307.68,2019
PYRIDOSTIGMINE 60MG 30TAB,30.00,$21.30,$29.17,$34.13,2019
QLAIR 1X28TAB,28.00,$40.31,$54.22,$63.44,2019
QLAIR 3X28TAB,84.00,$120.94,$151.17,$176.87,2019
QUETI 25MG 30 F.C.TAB,30.00,$18.56,$25.42,$29.74,2019
QUETIAPINE TEVA 100MG 30TAB,30.00,$33.41,$45.77,$53.55,2019
QUETIAPINE TEVA 200MG 30TAB,30.00,$59.53,$80.06,$93.67,2019
QUETIAPINE TEVA 25MG 30TAB,30.00,$18.56,$25.42,$29.74,2019
QUETIAPINE TEVA 300 MG 30TAB,30.00,$88.38,$118.87,$139.07,2019
QUININE SULFATE 20TAB,20.00,$19.64,$26.91,$31.48,2019
QVAR 100 MCG/DOSE 200 DOSE AUTOHALER,200.00,$71.96,$96.79,$113.25,2019
QVAR 100MCG/DODE PMD INHALER 200DOSES,200.00,$71.96,$96.79,$113.25,2019
QVAR 50 MCG/DOSE200 DOSE AUTOHALER,200.00,$19.75,$27.05,$31.65,2019
QVAR 50MCG/DOSE PMD INHALER 200DOSES,200.00,$19.75,$27.05,$31.65,2019
RABIPUR 2.5 IU/VIAL,1.00,$158.47,$198.09,$231.76,2019
RAFASSAL 1GR 15SUPP,15.00,$86.87,$116.84,$136.70,2019
RAFASSAL 1GR 30TAB,30.00,$87.38,$117.52,$137.50,2019
RAFASSAL 500MG 30SUPP,30.00,$57.09,$76.78,$89.84,2019
RAFASSAL 500MG 60  E.C. TAB,60.00,$69.00,$92.81,$108.59,2019
RAFASSAL ENEMA  7X 4GRX60ML,7.00,$117.42,$146.77,$171.72,2019
RAFASSAL ENEMA 1GR 7X60ML,420.00,$68.45,$92.07,$107.72,2019
RALOXIFENE TEVA 60MG 30TAB,30.00,$55.19,$74.23,$86.84,2019
RAMIPRIL PLUS TEVA 2.5MG/12.5MG 30T,30.00,$9.94,$13.62,$15.94,2019
RAMIPRIL PLUS TEVA 5MG/25MG 30T,30.00,$19.52,$26.74,$31.29,2019
RAMIPRIL TEVA 2.5MG 30TAB,30.00,$10.20,$13.97,$16.35,2019
RAMIPRIL TEVA 5MG 30TAB,30.00,$15.48,$21.21,$24.81,2019
RAMITENS 10MG 30CAPS,30.00,$21.00,$28.77,$33.66,2019
RAPAMUNE 1MG 30TAB,30.00,$433.77,$509.68,$596.32,2019
RAPAMUNE 1MG/ML 60ML,60.00,$817.96,$961.11,"$1,124.50",2019
RASAGILINE - TRIMA 1MG 30TAB,30.00,$212.45,$249.63,$292.06,2019
REBETOL 200MG 168CAP,168.00,"$1,472.96","$1,730.73","$2,024.95",2019
REBIF 22MCG/0.5ML 12 SYRINGES,12.00,"$2,803.67","$3,084.04","$3,608.32",2019
REBIF 44MCG/0.5ML 12 SYRINGES,12.00,"$3,473.66","$3,821.02","$4,470.60",2019
RECITAL 20MG 28TAB,28.00,$19.19,$26.29,$30.76,2019
RECITAL 40MG 28TAB,28.00,$30.72,$42.08,$49.24,2019
RECORMON 10000 IU/0.6ML 6 PREFILLED SYR,6.00,"$1,589.06","$1,867.14","$2,184.55",2019
RECORMON 30000 IU/0.6ML 4 PREFILLED SYRINGE,4.00,"$3,165.83","$3,482.41","$4,074.42",2019
RECORMON 4000IUX6 READY TO USE,6.00,$640.50,$752.59,$880.53,2019
RECORMON 5000IUX6READY TO USE,6.00,$828.20,$973.14,"$1,138.57",2019
RECORMON 6000 IU/0.3ML 6 PREFILLED SYRINGE,6.00,$992.41,"$1,166.08","$1,364.31",2019
RECTOGESIC 0.4% 30GR,30.00,$172.70,$215.87,$252.57,2019
REKOVELLE  72 MCG / 2.16 ML 1 PREFILLED PEN,1.00,"$2,232.15","$2,455.36","$2,872.77",2019
REKOVELLE 36 MCG/1.08 ML 1 PREFFILLED PEN,1.00,"$1,058.09","$1,243.25","$1,454.60",2019
RELERT 20MG 3TAB,3.00,$35.37,$48.46,$56.70,2019
RELERT 40MG 10 F.C.TAB,10.00,$169.88,$212.35,$248.44,2019
RELERT 40MG 3TAB,3.00,$50.96,$68.55,$80.20,2019
RELESTAT EYE DROPS 0.05% 5ML,5.00,$21.87,$29.96,$35.05,2019
RELVAR ELLIPTA 184/22MCG 30 DOSES,30.00,$145.97,$182.46,$213.48,2019
RELVAR ELLIPTA 92/22MCG 30 DOSES,30.00,$113.79,$142.24,$166.42,2019
REMERON 30MG 30TAB,30.00,$32.19,$44.10,$51.59,2019
REMICADE 100MG/VIAL 20ML,1.00,"$1,776.33","$1,953.96","$2,286.14",2019
REMIFENTANIL  1MG  5VIAL,5.00,$55.84,$75.10,$87.87,2019
REMIFENTANIL  2MG  5VIAL,5.00,$111.54,$139.43,$163.13,2019
REMIFENTANIL  5MG  5VIAL,5.00,$278.88,$327.68,$383.39,2019
REMIFENTANIL TEVA 1MG/VIAL 5VIALS,5.00,$55.84,$75.10,$87.87,2019
REMIFENTANIL TEVA 2MG/VIAL 5VIALS,5.00,$111.54,$139.43,$163.13,2019
REMIFENTANIL TEVA 5MG/VIAL 5VIALS,5.00,$278.88,$327.68,$383.39,2019
REMINYL P.R. CAPS 16MG 28CAPS,28.00,$76.29,$102.60,$120.05,2019
REMINYL P.R. CAPS 24MG 28CAPS,28.00,$93.33,$125.53,$146.87,2019
REMINYL P.R. CAPS 8MG 28CAPS,28.00,$53.51,$71.97,$84.20,2019
REMSIMA 100 MG 1VIAL 20ML,1.00,"$1,776.33","$1,953.96","$2,286.14",2019
RENAGEL 800MG 180 TAB,180.00,$524.65,$616.46,$721.26,2019
RENVELA 2.4G POWDER 60SACHET,60.00,$554.90,$652.01,$762.85,2019
RENVELA 800MG 180TAB,180.00,$524.65,$616.46,$721.26,2019
REPAGLINIDE TEVA 0.5MG 90TAB,90.00,$18.43,$25.26,$29.55,2019
REPAGLINIDE TEVA 1MG 90TAB,90.00,$20.75,$28.43,$33.27,2019
REPAGLINIDE TEVA 2MG 90TAB,90.00,$35.94,$49.24,$57.61,2019
REPATHA 140MG/ML1 PREFILLED PENS,1.00,$824.91,$969.27,"$1,134.05",2019
REPHENIDATE 10 MG 30 TAB,30.00,$18.72,$25.65,$30.01,2019
REPLAGAL 1MG/ML VIAL 3.5ML,1.00,"$6,434.08","$7,077.49","$8,280.66",2019
REPLENINE - VF 1000IU/1VIAL,1.00,"$2,184.43","$2,402.87","$2,811.36",2019
REQUIP MODUTAB 2MG 28 FILM COATED TABLETS,28.00,$28.88,$39.57,$46.29,2019
REQUIP MODUTAB 4MG 28 FILM COATED TABLETS,28.00,$47.61,$64.03,$74.92,2019
REQUIP MODUTAB 8MG 28 FILM COATED TABLETS,28.00,$92.12,$123.91,$144.97,2019
RESOLOR 1MG 28 FC TAB,28.00,$185.86,$232.33,$271.82,2019
RESOLOR 2MG 28 FC TAB,28.00,$275.66,$323.89,$378.96,2019
RESPRIM SUSP 100ML,100.00,$9.60,$13.15,$15.38,2019
RETAVIT 0.025% CREAM 20GR,20.00,$27.73,$37.98,$44.44,2019
RETAVIT 0.025% GEL 20GR,20.00,$38.04,$51.16,$59.86,2019
RETAVIT CREAM 20GR,20.00,$15.01,$20.57,$24.06,2019
RETAVIT GEL 20GR,20.00,$18.92,$25.93,$30.33,2019
RETROVIR 250MG 40CAPS,40.00,$301.71,$354.51,$414.78,2019
RETROVIR IV 5X200MG/20ML,5.00,$176.30,$220.38,$257.84,2019
RETROVIR SYRUP 200 ML,200.00,$75.29,$101.26,$118.48,2019
REVATIO 20MG 90TAB,90.00,"$1,675.21","$1,968.37","$2,302.99",2019
REVLIMID 10MG 21CAPS,21.00,"$18,841.60","$20,725.76","$24,249.13",2019
REVLIMID 15MG 21 CAPS,21.00,"$19,382.11","$21,320.32","$24,944.77",2019
REVLIMID 25MG 21CAPS,21.00,"$20,614.42","$22,675.86","$26,530.75",2019
REVLIMID 5MG 21CAPS,21.00,"$19,690.99","$21,660.09","$25,342.30",2019
REVOLADE 25MG 28TAB,28.00,"$3,638.60","$4,002.46","$4,682.88",2019
REVOLADE 50MG 28TAB,28.00,"$7,224.57","$7,947.03","$9,298.02",2019
REYATAZ 150 MG 60 CAPSULES,60.00,"$1,532.12","$1,800.24","$2,106.28",2019
REYATAZ 200 MG 60 CAPSULES,60.00,"$1,544.38","$1,814.64","$2,123.13",2019
REYATAZ 300 MG 30CAPS,30.00,"$1,515.73","$1,780.99","$2,083.75",2019
REZOLSTA 30 F.C.TAB,30.00,"$1,636.16","$1,922.49","$2,249.32",2019
RHINOLAST SPRAY 0.1% 10ML,10.00,$21.25,$29.11,$34.06,2019
RIBOMUSTIN  25MG 5 VIAL,5.00,$468.26,$550.21,$643.75,2019
RIBOMUSTIN 100MG 1VIAL,1.00,$383.06,$450.09,$526.61,2019
RIBOMUSTIN 100MG 5 VIAL,5.00,"$1,915.28","$2,106.80","$2,464.96",2019
RIBONE 35MG 4TAB,4.00,$40.88,$54.99,$64.33,2019
RIDAZIN 100MG 30TAB,30.00,$18.42,$25.24,$29.53,2019
RIDAZIN 25MG 30TAB,30.00,$10.50,$14.39,$16.83,2019
RILUTEK 50MG 56TAB,56.00,$510.82,$600.21,$702.25,2019
"RIPALID 0.5 MG 90 	TABLETS",90.00,$18.43,$25.26,$29.55,2019
RIPALID 1 MG 90 TABLETS,90.00,$20.75,$28.43,$33.27,2019
RIPALID 2 MG 90 TABLETS,90.00,$35.94,$49.24,$57.61,2019
RIPOL 10 MG/ML 20 ML  5 AMPOULES,5.00,$30.60,$41.92,$49.05,2019
RIPOL 10 MG/ML 5 VIALS 20 ml,5.00,$30.60,$41.92,$49.05,2019
RIPOL 20 MG/ML 50 ML 1 VIAL,1.00,$53.85,$72.43,$84.74,2019
RISEDRONATE TEVA 35MG 4TAB,4.00,$40.88,$54.99,$64.33,2019
RISPERDAL 1MG 20TAB,20.00,$12.87,$17.63,$20.62,2019
RISPERDAL 1MG/ML SOL 30ML,30.00,$22.62,$30.98,$36.25,2019
RISPERDAL 2MG 20TAB,20.00,$24.79,$33.97,$39.74,2019
RISPERDAL 3MG 20TAB,20.00,$32.59,$44.65,$52.24,2019
RISPERDAL 4MG 20TAB,20.00,$43.89,$59.04,$69.07,2019
RISPERDAL CONSTA/DELTOID 25MG VIAL,1.00,$339.89,$399.37,$467.26,2019
RISPERDAL CONSTA/DELTOID 37.5MG VIAL,1.00,$459.27,$539.64,$631.38,2019
RISPERDAL CONSTA/DELTOID 50MG VIAL,1.00,$571.57,$671.59,$785.77,2019
RISPERIDEX 1MG 30TAB,30.00,$19.30,$26.44,$30.93,2019
RISPERIDEX 2MG 30TAB,30.00,$37.19,$50.95,$59.61,2019
RISPERIDEX 3MG 30TAB,30.00,$48.89,$65.75,$76.93,2019
RISPERIDEX 4MG 30TAB,30.00,$65.84,$88.55,$103.61,2019
RISPOND 1 20TAB,20.00,$12.87,$17.63,$20.62,2019
RISPOND 1MG 30TAB,30.00,$19.30,$26.44,$30.93,2019
RISPOND 2 20TAB,20.00,$24.79,$33.97,$39.74,2019
RISPOND 2 MG 30 TAB,30.00,$37.19,$50.95,$59.61,2019
RISPOND 3 20TAB,20.00,$32.59,$44.65,$52.24,2019
RISPOND 3 MG 30 TAB,30.00,$48.89,$65.75,$76.93,2019
RISPOND 4 20TAB,20.00,$43.89,$59.04,$69.07,2019
RISPOND 4 MG 30 TAB,30.00,$65.84,$88.55,$103.61,2019
RISPOND SOLUTION 1MG/ML 30ML,30.00,$22.62,$30.98,$36.25,2019
RITALIN 10MG 30TAB,30.00,$18.72,$25.65,$30.01,2019
RITALIN LA 10MG 30CAPS,30.00,$67.87,$91.29,$106.81,2019
RITALIN LA 20MG 30CAPS,30.00,$108.28,$135.35,$158.36,2019
RITALIN LA 30MG 30CAPS,30.00,$135.79,$169.74,$198.60,2019
RITALIN LA 40MG 30CAPS,30.00,$193.24,$227.05,$265.65,2019
Rivastigm.Patch Dexcel 4.6mg 30PATCHES,30.00,$142.47,$178.08,$208.36,2019
Rivastigm.Patch Dexcel 9.5mg 30PATCHES,30.00,$165.62,$207.03,$242.22,2019
RIVASTIGMINE DEXCEL 1.5 MG 28 CAPSULES,28.00,$44.64,$60.04,$70.24,2019
RIVASTIGMINE DEXCEL 3 MG 28 CAPSULES,28.00,$68.01,$91.47,$107.02,2019
RIVASTIGMINE DEXCEL 4.5 MG 28 CAPSULES,28.00,$74.51,$100.22,$117.26,2019
RIVASTIGMINE DEXCEL 6 MG 28 CAPSULES,28.00,$74.32,$99.96,$116.95,2019
RIVOTRIL DROPS 10ML,10.00,$7.09,$9.72,$11.37,2019
RIZALT 10MG 12 TAB,12.00,$105.32,$131.65,$154.03,2019
RIZALT 10MG 6TAB,6.00,$52.66,$70.83,$82.87,2019
RIZALT RPD 10MG 12 WAFER,12.00,$159.07,$198.83,$232.63,2019
RIZALT RPD 10MG 6 WAFER,6.00,$79.53,$106.97,$125.16,2019
RIZATRIPTAN INOVAMED 10 MG 12 TAB,12.00,$105.32,$131.65,$154.03,2019
RIZATRIPTAN MELT INOVAMED 10 MG 12 TAB,12.00,$159.07,$198.83,$232.63,2019
ROACCUTANE 10MG 30CAPS,30.00,$40.16,$54.02,$63.20,2019
ROACCUTANE 20MG 30CAPS,30.00,$67.54,$90.83,$106.28,2019
ROCURIM 50mg/5ml 10 vials,10.00,$124.15,$155.18,$181.56,2019
RODENAL 2MG 30TAB,30.00,$7.59,$10.40,$12.17,2019
RODENAL 5MG 30TAB,30.00,$10.67,$14.62,$17.10,2019
ROFERON-A 1SYR 3MIU/0.5ML,1.00,$61.46,$82.67,$96.72,2019
ROFERON-A 1SYR 4.5MIU/0.5ML,1.00,$157.54,$196.93,$230.41,2019
RONEXINE 100MG 30TAB,30.00,$29.67,$40.65,$47.56,2019
RONEXINE 25MG 30TAB,30.00,$11.01,$15.08,$17.65,2019
ROPINIROLE TEVA 0.25MG 210TAB,210.00,$60.94,$81.97,$95.91,2019
ROPINIROLE TEVA 0.5MG 21TAB,21.00,$12.51,$17.14,$20.06,2019
ROPINIROLE TEVA 1MG 84TAB,84.00,$62.62,$84.22,$98.54,2019
ROPINIROLE TEVA 2MG 84TAB,84.00,$103.43,$129.28,$151.26,2019
ROPINIROLE TEVA 5MG 84TAB,84.00,$228.82,$268.87,$314.58,2019
ROPIVACAIN  2MG/ML  100ML BAG,5.00,$171.55,$214.44,$250.90,2019
ROPIVACAIN  2MG/ML  200ML BAG,5.00,$285.60,$335.58,$392.63,2019
ROPIVACAIN  2MG/ML  5AMPOULES 10ml,5.00,$72.84,$97.97,$114.62,2019
ROSUVASTATIN TEVA 10 MG 30TAB,30.00,$57.22,$76.96,$90.05,2019
ROSUVASTATIN TEVA 20 MG 30TAB,30.00,$83.75,$112.64,$131.79,2019
ROSUVASTATIN TEVA 40 MG 30TAB,30.00,$120.26,$150.32,$175.88,2019
ROSUVASTATIN TEVA 5 MG 30TAB,30.00,$48.80,$65.63,$76.79,2019
ROTARIX,1.00,$202.14,$237.52,$277.90,2019
ROVAMYCIN 1.5MIU 16TAB,16.00,$26.61,$36.46,$42.66,2019
ROXO 150MG 20TAB,20.00,$30.32,$41.54,$48.60,2019
ROZEX GEL 30GR,30.00,$22.30,$30.55,$35.74,2019
RUCONEST - POWDER FOR SOL FOR INJ VIAL 25ML,1.00,"$3,224.36","$3,546.80","$4,149.75",2019
RULID 150MG 20 F.C.TAB,20.00,$30.32,$41.54,$48.60,2019
RYDAPT 25 MG 112 CAPSULES,112.00,"$63,745.44","$70,119.99","$82,040.38",2019
RYDAPT 25 MG 56 CAPSULES,56.00,"$31,872.72","$35,059.99","$41,020.19",2019
RYTHMEX 150MG 30TAB,30.00,$11.73,$16.07,$18.81,2019
RYTHMEX 300MG 30TAB,30.00,$25.35,$34.72,$40.63,2019
RYTHMICAL 100MG 60CAPS,60.00,$25.97,$35.58,$41.62,2019
RYTHMICAL 150MG 60CAPS,60.00,$104.64,$130.81,$153.04,2019
RYTMONORM 150 MG 30 F.C.TAB,30.00,$11.73,$16.07,$18.81,2019
RYTMONORM 300 MG 30 F.C.TAB,30.00,$25.35,$34.72,$40.63,2019
SABRILAN 500MG 100TAB,100.00,$199.40,$234.30,$274.13,2019
SAFLUTAN 15MCG/ML OPHT SOL SINGLE DOSE 30X0.3ML,30.00,$65.69,$88.36,$103.38,2019
SALAGEN 5MG 100TAB,100.00,$294.41,$345.93,$404.74,2019
SALAZOPIRIN 500MG 100TAB,100.00,$30.91,$42.35,$49.55,2019
SALAZOPIRIN-EN 100TAB,100.00,$35.13,$48.13,$56.31,2019
SALBUTAMOL TEVA INH. CFC FREE 200DOSES,200.00,$11.59,$15.88,$18.58,2019
SALBUTRIM INHALER CFC FREE 100MCG/DOSE 200ACT.,200.00,$11.59,$15.88,$18.58,2019
SALVAKAL 5MG 100TAB,100.00,$294.41,$345.93,$404.74,2019
SANDIMMUM CONC I.V. INF 250MG/5ML 10X5ML,10.00,$306.82,$360.52,$421.80,2019
SANDIMMUN NEO 100MG 50CAPS,50.00,$428.60,$503.61,$589.22,2019
SANDIMMUN NEO 25MG 50CAPS,50.00,$114.66,$143.32,$167.69,2019
SANDIMMUN NEO 50MG 50CAPS,50.00,$222.86,$261.86,$306.38,2019
SANDIMMUN NEO 50ML100MG/ML,50.00,$462.51,$543.45,$635.83,2019
SANDOSTATIN 0.05MG/ML,5.00,$64.73,$87.07,$101.87,2019
SANDOSTATIN 0.1MG/ML,5.00,$103.27,$129.09,$151.03,2019
SANDOSTATIN 0.5MG/ML,5.00,$457.15,$537.16,$628.47,2019
SANDOSTATIN 1MG/5ML (0.2MG/ML),1.00,$66.24,$89.10,$104.24,2019
SANDOSTATIN LAR VIAL 10MG,1.00,"$2,368.58","$2,605.44","$3,048.36",2019
SANDOSTATIN LAR VIAL 20MG,1.00,"$3,107.99","$3,418.79","$3,999.99",2019
SANDOSTATIN LAR VIAL 30MG,1.00,"$3,935.85","$4,329.43","$5,065.44",2019
SAPHRIS 10MG 20 SUBLINGUAL TAB,20.00,$143.95,$179.94,$210.53,2019
SAPHRIS 5MG 20 SUBLINGUAL TAB,20.00,$143.95,$179.94,$210.53,2019
SATIVEX 3X10ML OROMUCOSAL SPRAY,3.00,"$1,677.37","$1,970.91","$2,305.97",2019
SAXENDA 6MG/ML 5X3ML,5.00,$904.70,"$1,063.03","$1,243.74",2019
SAYANA 104MG/0.65ML SYRINGE,1.00,$81.30,$109.35,$127.94,2019
SCI-B-VAC 10 MCG/ML 25VIAL,25.00,"$1,262.55","$1,483.49","$1,735.69",2019
SEASONIQUE 91 TAB,91.00,$94.91,$118.64,$138.80,2019
SEBIVO 600MG FILM COATED 28TAB,28.00,"$1,496.40","$1,758.27","$2,057.18",2019
SEDURAL 100MG 30TAB,30.00,$26.67,$36.54,$42.76,2019
SEEBRI BREEZHALER 50 MCG 30CAPS FOR INH,30.00,$120.19,$150.24,$175.78,2019
SELEGILENE 5MG 50TAB,50.00,$68.77,$92.50,$108.22,2019
SELINCRO 18.06 MG 14 F.C.TAB,14.00,$186.58,$233.22,$272.87,2019
SELINCRO 18.06 MG 28 F.C.TAB,28.00,$373.15,$438.45,$512.99,2019
SELINCRO 18.06 MG 7 F.C.TAB,7.00,$93.29,$125.47,$146.80,2019
SEPTAX 1G 1VIAL,1.00,$22.99,$31.50,$36.85,2019
SEPTAX 2G 1VIAL,1.00,$45.93,$61.77,$72.28,2019
SEPTRIN AMP FOR INFUSION 10X5ML,10.00,$34.79,$47.67,$55.77,2019
SERDOLECT 16MG 28TAB,28.00,$374.75,$440.34,$515.19,2019
SERDOLECT 4MG 30TAB,30.00,$111.22,$139.03,$162.66,2019
SERENADA 100 28TAB,28.00,$26.77,$36.68,$42.92,2019
SERENADA 50 28TAB,28.00,$15.62,$21.40,$25.03,2019
SERETIDE DISKUS 50/100MCG 60DISK,60.00,$85.73,$115.30,$134.90,2019
SERETIDE DISKUS 50/250MCG 60DISK,60.00,$104.90,$131.12,$153.41,2019
SERETIDE DISKUS 50/500MCG 60DISK,60.00,$125.17,$156.46,$183.06,2019
SEREVENT DISK 50MCG 60DOSES,60.00,$74.26,$99.88,$116.86,2019
SEREVENT INHALER CFC FREE 25MCG 120 ACT,120.00,$68.00,$91.46,$107.00,2019
SEROQUEL 100MG 30TAB,30.00,$33.41,$45.77,$53.55,2019
SEROQUEL 200MG 30TAB,30.00,$59.53,$80.06,$93.67,2019
SEROQUEL 25MG 30TAB,30.00,$18.56,$25.42,$29.74,2019
SEROQUEL 300MG 30TAB,30.00,$88.38,$118.87,$139.07,2019
SEROQUEL XR 150MG 30P.R TAB,30.00,$59.93,$80.60,$94.30,2019
SEROQUEL XR 200MG 30 TAB EXTENDED RELEASE,30.00,$81.33,$109.39,$127.99,2019
SEROQUEL XR 300MG 30 TAB EXTENDED RELEASE,30.00,$107.95,$134.94,$157.87,2019
SEROQUEL XR 400MG 30 TAB EXTENDED RELEASE,30.00,$150.87,$188.59,$220.65,2019
SEROQUEL XR 50MG 30 TAB EXTENDED RELEASE,30.00,$40.64,$54.66,$63.95,2019
SEROXAT 20MG 30TAB,30.00,$23.00,$31.51,$36.87,2019
SERTRALINE TEVA 100MG 30TAB,30.00,$28.69,$39.30,$45.98,2019
SERTRALINE TEVA 50MG 30TAB,30.00,$16.73,$22.92,$26.82,2019
SETRON 1MG 10TAB,10.00,$156.85,$196.07,$229.40,2019
SEVELAMER TARO 800 MG,180.00,$524.65,$616.46,$721.26,2019
SEVORANE 250ml,250.00,$488.06,$573.47,$670.96,2019
SHELLY 21 TAB,21.00,$13.96,$19.13,$22.38,2019
SHELLY 3X21TAB,63.00,$41.89,$56.35,$65.93,2019
SIFROL 0.25 MG 100 TAB,100.00,$86.35,$116.14,$135.88,2019
SIFROL 1.0 MG 100 TAB,100.00,$285.57,$335.54,$392.59,2019
SIFROL ER 0.375MG 30P.R TAB,30.00,$36.51,$50.02,$58.52,2019
SIFROL ER 0.75MG 30P.R TAB,30.00,$68.72,$92.43,$108.14,2019
SIFROL ER 1.5MG 30P.R TAB,30.00,$116.44,$145.55,$170.29,2019
SIGNIFOR 0.3MG/1ML 60AMP (1ML),60.00,"$12,457.41","$13,703.15","$16,032.68",2019
SIGNIFOR 0.6MG/1ML 60AMP (1ML),60.00,"$14,270.17","$15,697.18","$18,365.71",2019
SIGNIFOR 0.9MG/1ML 60AMP (1ML),60.00,"$14,750.34","$16,225.37","$18,983.69",2019
SIGNIFOR LAR 20 MG 1VIAL,1.00,"$10,758.66","$11,834.53","$13,846.40",2019
SIGNIFOR LAR 40 MG 1VIAL,1.00,"$10,856.66","$11,942.33","$13,972.52",2019
